experiment_id,cohort,persona,policy,target_id,loop,probe_id,thumb,target_rank,target_share,top_id,entropy_before_bits,entropy_after_bits,realized_bits,first_up_loop,surfaced
targeted-eig-aec84a9237,heldout,default,greedy,2024|Buick|Enclave AWD,12,2026|Toyota|Sienna 2WD,down,1462,0.06680294871,2023|Mazda|MX-5,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Buick|Enclave AWD,13,2023|Mazda|MX-5,down,1933,0.06549894065,2018|Ford|Fiesta ST FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Buick|Enclave AWD,14,2018|Ford|Fiesta ST FWD,down,1568,0.06631984562,2022|Audi|Q5 TFSI e quattro,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Buick|Enclave AWD,15,2022|Audi|Q5 TFSI e quattro,down,1062,0.07089038193,2018|Chevrolet|Silverado K15 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,1,2017|Acura|ILX,down,3026,0.06824371964,2026|GMC|Sierra 4WD (Flex Fuel),,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,2,2026|GMC|Sierra 4WD (Flex Fuel),down,1252,0.09255981445,2020|BMW|I8 Roadster,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,3,2020|BMW|I8 Roadster,down,4606,0.0599183403,2019|Nissan|Murano AWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,4,2019|Nissan|Murano AWD,down,1820,0.0740961954,2026|Kia|Sorento FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,5,2026|Kia|Sorento FWD,down,984,0.07047468424,2018|Chevrolet|Colorado ZR2 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,6,2018|Chevrolet|Colorado ZR2 4WD,down,273,0.07928981632,2017|Cadillac|CT6 Plug-In,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,7,2017|Cadillac|CT6 Plug-In,down,5270,0.05717268586,2020|Subaru|BRZ tS,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,8,2020|Subaru|BRZ tS,down,4259,0.06382384896,2023|Mazda|MX-30,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,9,2023|Mazda|MX-30,down,3753,0.06174607202,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,10,2025|Mercedes-Benz|AMG GT 63 S E Performance,down,4656,0.05830529705,2020|GMC|Yukon K1500 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,11,2020|GMC|Yukon K1500 4WD,down,3232,0.06376305968,2026|Toyota|Sienna 2WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,12,2026|Toyota|Sienna 2WD,down,3198,0.06313433498,2023|Mazda|MX-5,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,13,2023|Mazda|MX-5,down,5123,0.05864513665,2018|Ford|Fiesta ST FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,14,2018|Ford|Fiesta ST FWD,down,2520,0.06365097314,2022|Audi|Q5 TFSI e quattro,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Cadillac|CT5,15,2022|Audi|Q5 TFSI e quattro,down,2133,0.06630508602,2018|Chevrolet|Silverado K15 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,1,2017|Acura|ILX,down,2115,0.07989379019,2026|GMC|Sierra 4WD (Flex Fuel),,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,2,2026|GMC|Sierra 4WD (Flex Fuel),down,657,0.1028069481,2020|BMW|I8 Roadster,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,3,2020|BMW|I8 Roadster,down,5685,0.05273662508,2019|Nissan|Murano AWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,4,2019|Nissan|Murano AWD,down,3549,0.06406770647,2026|Kia|Sorento FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,5,2026|Kia|Sorento FWD,down,2111,0.06443019956,2018|Chevrolet|Colorado ZR2 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,6,2018|Chevrolet|Colorado ZR2 4WD,down,6231,0.04705643654,2017|Cadillac|CT6 Plug-In,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,7,2017|Cadillac|CT6 Plug-In,down,6406,0.0488631092,2020|Subaru|BRZ tS,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,8,2020|Subaru|BRZ tS,down,5333,0.05976855755,2023|Mazda|MX-30,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,9,2023|Mazda|MX-30,down,6056,0.0541273281,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,10,2025|Mercedes-Benz|AMG GT 63 S E Performance,down,2072,0.06397240609,2020|GMC|Yukon K1500 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,11,2020|GMC|Yukon K1500 4WD,down,3508,0.06282871217,2026|Toyota|Sienna 2WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,12,2026|Toyota|Sienna 2WD,down,2040,0.06546103954,2023|Mazda|MX-5,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,13,2023|Mazda|MX-5,down,4176,0.06082825735,2018|Ford|Fiesta ST FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,14,2018|Ford|Fiesta ST FWD,down,2973,0.06254822016,2022|Audi|Q5 TFSI e quattro,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2018|GMC|Terrain AWD,15,2022|Audi|Q5 TFSI e quattro,down,5294,0.05817007646,2018|Chevrolet|Silverado K15 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,1,2017|Acura|ILX,down,2833,0.07044737786,2026|GMC|Sierra 4WD (Flex Fuel),,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,2,2026|GMC|Sierra 4WD (Flex Fuel),down,1644,0.08659133315,2020|BMW|I8 Roadster,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,3,2020|BMW|I8 Roadster,down,4550,0.06021377817,2019|Nissan|Murano AWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,4,2019|Nissan|Murano AWD,down,2440,0.07042978704,2026|Kia|Sorento FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,5,2026|Kia|Sorento FWD,down,2627,0.06250750273,2018|Chevrolet|Colorado ZR2 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,6,2018|Chevrolet|Colorado ZR2 4WD,down,1230,0.06952397525,2017|Cadillac|CT6 Plug-In,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,7,2017|Cadillac|CT6 Plug-In,down,3259,0.06454820186,2020|Subaru|BRZ tS,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,8,2020|Subaru|BRZ tS,down,3886,0.06505404413,2023|Mazda|MX-30,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,9,2023|Mazda|MX-30,down,6267,0.05308958516,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,10,2025|Mercedes-Benz|AMG GT 63 S E Performance,down,4917,0.0576986298,2020|GMC|Yukon K1500 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,11,2020|GMC|Yukon K1500 4WD,down,3512,0.06281212717,2026|Toyota|Sienna 2WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,12,2026|Toyota|Sienna 2WD,down,3739,0.06191505119,2023|Mazda|MX-5,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,13,2023|Mazda|MX-5,down,3472,0.06223779544,2018|Ford|Fiesta ST FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,14,2018|Ford|Fiesta ST FWD,down,2312,0.06419089437,2022|Audi|Q5 TFSI e quattro,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2024|Kia|EV9 Long Range RWD,15,2022|Audi|Q5 TFSI e quattro,down,1470,0.06891133636,2018|Chevrolet|Silverado K15 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),1,2017|Acura|ILX,down,674,0.1127371639,2026|GMC|Sierra 4WD (Flex Fuel),,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),2,2026|GMC|Sierra 4WD (Flex Fuel),down,1231,0.09294890612,2020|BMW|I8 Roadster,,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),3,2020|BMW|I8 Roadster,down,5749,0.05211418122,2019|Nissan|Murano AWD,,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),4,2019|Nissan|Murano AWD,down,5616,0.05368001759,2026|Kia|Sorento FWD,,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),5,2026|Kia|Sorento FWD,down,4455,0.05625851825,2018|Chevrolet|Colorado ZR2 4WD,,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),6,2018|Chevrolet|Colorado ZR2 4WD,down,420,0.07644097507,2017|Cadillac|CT6 Plug-In,,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),7,2017|Cadillac|CT6 Plug-In,down,631,0.07661229372,2020|Subaru|BRZ tS,,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),8,2020|Subaru|BRZ tS,down,346,0.08386151493,2023|Mazda|MX-30,,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),9,2023|Mazda|MX-30,down,5,0.09095149487,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,10,true
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),10,2025|Mercedes-Benz|AMG GT 63 S E Performance,up,3,0.7452908158,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,10,true
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),11,2025|Mercedes-Benz|AMG S63 E Performance,down,6,0.4408375919,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,10,true
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),12,2025|Mercedes-Benz|AMG GT 63 4matic Plus,down,2,0.3626147211,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,10,true
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),13,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),up,1,0.6456875205,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),,,,10,true
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),14,2025|Mercedes-Benz|AMG C63 S E Performance,down,1,0.5551611185,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),15,2023|Mercedes-Benz|S580e 4matic,down,1,0.5111126304,2025|Mercedes-Benz|AMG GT 63 S E Performance (coupe),,,,10,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,1,2017|Acura|ILX,down,3956,0.05759054795,2026|GMC|Sierra 4WD (Flex Fuel),,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,2,2026|GMC|Sierra 4WD (Flex Fuel),down,896,0.0987662226,2020|BMW|I8 Roadster,,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,3,2020|BMW|I8 Roadster,down,2586,0.07311655581,2019|Nissan|Murano AWD,,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,4,2019|Nissan|Murano AWD,down,5476,0.05451194197,2026|Kia|Sorento FWD,,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,5,2026|Kia|Sorento FWD,down,3274,0.06018341333,2018|Chevrolet|Colorado ZR2 4WD,,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,6,2018|Chevrolet|Colorado ZR2 4WD,down,11,0.08786071837,2017|Cadillac|CT6 Plug-In,,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,7,2017|Cadillac|CT6 Plug-In,down,13,0.0970698297,2020|Subaru|BRZ tS,,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,8,2020|Subaru|BRZ tS,up,8,0.6475282311,2020|Subaru|BRZ tS,,,,8,true
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,9,2018|Subaru|BRZ tS,down,10,0.3195231259,2020|Subaru|BRZ tS,,,,8,true
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,10,2025|Subaru|BRZ,down,55,0.1769740582,2020|Subaru|BRZ tS,,,,8,false
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,11,2021|Subaru|WRX,down,7,0.2088389993,2020|Subaru|BRZ tS,,,,8,true
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,12,2021|Nissan|370Z,down,4,0.2327246368,2018|Subaru|BRZ tS,,,,8,true
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,13,2018|Subaru|BRZ,up,3,0.5861617923,2017|Subaru|BRZ,,,,8,true
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,14,2017|Subaru|BRZ,down,3,0.4069374502,2017|Subaru|BRZ,,,,8,true
targeted-eig-aec84a9237,heldout,default,greedy,2019|Subaru|BRZ,15,2019|Subaru|BRZ,up,3,0.5504529476,2017|Subaru|BRZ,,,,8,true
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,1,2017|Acura|ILX,down,1974,0.08192947507,2026|GMC|Sierra 4WD (Flex Fuel),,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,2,2026|GMC|Sierra 4WD (Flex Fuel),down,4102,0.06152079999,2020|BMW|I8 Roadster,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,3,2020|BMW|I8 Roadster,down,66,0.1245139167,2019|Nissan|Murano AWD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,4,2019|Nissan|Murano AWD,down,3134,0.0663587749,2026|Kia|Sorento FWD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,5,2026|Kia|Sorento FWD,down,2731,0.06207368523,2018|Chevrolet|Colorado ZR2 4WD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,6,2018|Chevrolet|Colorado ZR2 4WD,down,620,0.07395538688,2017|Cadillac|CT6 Plug-In,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,7,2017|Cadillac|CT6 Plug-In,down,208,0.08203010261,2020|Subaru|BRZ tS,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,8,2020|Subaru|BRZ tS,down,1141,0.07647761703,2023|Mazda|MX-30,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,9,2023|Mazda|MX-30,down,691,0.07581817359,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,10,2025|Mercedes-Benz|AMG GT 63 S E Performance,down,63,0.07813215256,2020|GMC|Yukon K1500 4WD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,11,2020|GMC|Yukon K1500 4WD,down,617,0.0738690272,2026|Toyota|Sienna 2WD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,12,2026|Toyota|Sienna 2WD,up,44,0.3978341818,2026|Toyota|Sienna 2WD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,13,2025|Toyota|Sienna 2WD,down,95,0.2192036062,2026|Toyota|Sienna 2WD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,14,2024|Toyota|Sienna 2WD,down,176,0.1541259885,2026|Toyota|Sienna 2WD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2020|Toyota|Sienna 2WD,15,2023|Toyota|Sienna 2WD,down,405,0.1207023114,2026|Toyota|Sienna 2WD,,,,12,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,1,2017|Acura|ILX,down,1022,0.1011818424,2026|GMC|Sierra 4WD (Flex Fuel),,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,2,2026|GMC|Sierra 4WD (Flex Fuel),down,1902,0.08396667987,2020|BMW|I8 Roadster,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,3,2020|BMW|I8 Roadster,down,2672,0.0725036636,2019|Nissan|Murano AWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,4,2019|Nissan|Murano AWD,down,590,0.08498866111,2026|Kia|Sorento FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,5,2026|Kia|Sorento FWD,down,371,0.0765234381,2018|Chevrolet|Colorado ZR2 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,6,2018|Chevrolet|Colorado ZR2 4WD,down,169,0.08107993007,2017|Cadillac|CT6 Plug-In,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,7,2017|Cadillac|CT6 Plug-In,down,314,0.07993982732,2020|Subaru|BRZ tS,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,8,2020|Subaru|BRZ tS,down,13,0.09778083861,2023|Mazda|MX-30,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,9,2023|Mazda|MX-30,down,1572,0.07042761892,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,10,2025|Mercedes-Benz|AMG GT 63 S E Performance,down,2786,0.06218833104,2020|GMC|Yukon K1500 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,11,2020|GMC|Yukon K1500 4WD,down,1554,0.06875447184,2026|Toyota|Sienna 2WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,12,2026|Toyota|Sienna 2WD,down,3436,0.06259634346,2023|Mazda|MX-5,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,13,2023|Mazda|MX-5,down,3011,0.06318943948,2018|Ford|Fiesta ST FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,14,2018|Ford|Fiesta ST FWD,down,659,0.07008467615,2022|Audi|Q5 TFSI e quattro,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2025|Volkswagen|ID. Buzz 4motion,15,2022|Audi|Q5 TFSI e quattro,down,2252,0.06593290716,2018|Chevrolet|Silverado K15 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,1,2017|Acura|ILX,down,3389,0.06393554807,2026|GMC|Sierra 4WD (Flex Fuel),,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,2,2026|GMC|Sierra 4WD (Flex Fuel),down,3075,0.07068865746,2020|BMW|I8 Roadster,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,3,2020|BMW|I8 Roadster,down,4856,0.05832600966,2019|Nissan|Murano AWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,4,2019|Nissan|Murano AWD,down,2515,0.07002142817,2026|Kia|Sorento FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,5,2026|Kia|Sorento FWD,down,3632,0.05894574896,2018|Chevrolet|Colorado ZR2 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,6,2018|Chevrolet|Colorado ZR2 4WD,down,675,0.07350769639,2017|Cadillac|CT6 Plug-In,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,7,2017|Cadillac|CT6 Plug-In,down,2990,0.06540620327,2020|Subaru|BRZ tS,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,8,2020|Subaru|BRZ tS,down,1616,0.07373090833,2023|Mazda|MX-30,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,9,2023|Mazda|MX-30,down,3720,0.06183745712,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,10,2025|Mercedes-Benz|AMG GT 63 S E Performance,down,4691,0.0582283251,2020|GMC|Yukon K1500 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,11,2020|GMC|Yukon K1500 4WD,down,3190,0.06390218437,2026|Toyota|Sienna 2WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,12,2026|Toyota|Sienna 2WD,down,1452,0.06682211161,2023|Mazda|MX-5,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,13,2023|Mazda|MX-5,down,566,0.07040172815,2018|Ford|Fiesta ST FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,14,2018|Ford|Fiesta ST FWD,down,1331,0.06722401083,2022|Audi|Q5 TFSI e quattro,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2021|Hyundai|Nexo,15,2022|Audi|Q5 TFSI e quattro,down,1067,0.07084722072,2018|Chevrolet|Silverado K15 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,1,2017|Acura|ILX,down,1437,0.09133579582,2026|GMC|Sierra 4WD (Flex Fuel),,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,2,2026|GMC|Sierra 4WD (Flex Fuel),down,425,0.1108024046,2020|BMW|I8 Roadster,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,3,2020|BMW|I8 Roadster,down,5090,0.0570800975,2019|Nissan|Murano AWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,4,2019|Nissan|Murano AWD,down,1523,0.07596493512,2026|Kia|Sorento FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,5,2026|Kia|Sorento FWD,down,712,0.07264518738,2018|Chevrolet|Colorado ZR2 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,6,2018|Chevrolet|Colorado ZR2 4WD,down,308,0.07850027084,2017|Cadillac|CT6 Plug-In,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,7,2017|Cadillac|CT6 Plug-In,down,2130,0.06827261299,2020|Subaru|BRZ tS,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,8,2020|Subaru|BRZ tS,down,1508,0.07426463813,2023|Mazda|MX-30,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,9,2023|Mazda|MX-30,down,2673,0.06536992639,2025|Mercedes-Benz|AMG GT 63 S E Performance,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,10,2025|Mercedes-Benz|AMG GT 63 S E Performance,down,5878,0.05512048304,2020|GMC|Yukon K1500 4WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,11,2020|GMC|Yukon K1500 4WD,down,3896,0.06161596999,2026|Toyota|Sienna 2WD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,12,2026|Toyota|Sienna 2WD,down,4256,0.06073917076,2023|Mazda|MX-5,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,13,2023|Mazda|MX-5,down,3194,0.06279734522,2018|Ford|Fiesta ST FWD,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,14,2018|Ford|Fiesta ST FWD,down,740,0.06966692954,2022|Audi|Q5 TFSI e quattro,,,,,false
targeted-eig-aec84a9237,heldout,default,greedy,2022|Lexus|NX 450h Plus AWD,15,2022|Audi|Q5 TFSI e quattro,down,4971,0.05925029144,2018|Chevrolet|Silverado K15 4WD,,,,,false
